report_run_id,report_date,rank,risk_id,cluster_id,event_type,primary_asset_or_service,title,risk_category,business_function,score_used,likelihood_used,impact_used,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,11,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000083,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,25,5,5,Strong,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 7 source(s). Representative sources: Amazon Cloud Outage Reveals Democratic Deficit in Relying on Big Tech - Tech Policy Press | Amazon Cloud Outage Reveals Democratic Deficit in Relying on Big Tech - Tech Policy Press
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,12,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000084,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,25,5,5,Strong,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,"Risk signal (Strong): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 7 source(s). Representative sources: Amazon cloud computing outage disrupts Snapchat, Ring and many other online services - PBS | Amazon cloud computing outage disrupts Snapchat, Ring and many other online services - PBS"
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,13,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000089,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,25,5,5,Strong,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-21 to 2025-10-21 across 16 source(s). Representative sources: Amazon says AWS cloud service back to normal after outage disrupts businesses worldwide - Reuters | Amazon says AWS cloud service back to normal after outage disrupts businesses worldwide - Reuters
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,14,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000094,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,25,5,5,Strong,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-29 to 2025-10-29 across 6 source(s). Representative sources: Microsoft Azure outage today: Technology company says it has deployed a fix for cloud service experiencing issues - ABC7 Los Angeles | Microsoft Azure outage today: Technology company says it has deployed a fix for cloud service experiencing issues - ABC7 Los Angeles
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,15,RISK-OUTAGE_NETWORK-NETWORK-29A3FACF,CL-000108,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Supplier Integration,25,5,5,Strong,High,True,INC-0003,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Strong): OUTAGE_NETWORK affecting network in Supplier Integration. Evidence window: 2025-12-05 to 2025-12-05 across 7 source(s). Representative sources: Frantic Friday: Network Outage Brings Delta's Detroit Hub To A Halt - Simple Flying | Frantic Friday: Network Outage Brings Delta's Detroit Hub To A Halt - Simple Flying
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,16,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000111,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,25,5,5,Strong,High,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,"Risk signal (Strong): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2025-12-11 to 2025-12-11 across 6 source(s). Representative sources: Ransomware surge intensifies across industrial sectors, with manufacturing accounting for 72% of Q3 cases - Industrial Cyber | Ransomware surge intensifies across industrial sectors, with manufacturing accounting for 72% of Q3 cases - Industrial Cyber"
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,17,RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000134,OUTAGE_APPLICATION,UNKNOWN,Critical application outage disrupts business operations,Technology,Identity & Access Management,25,5,5,Strong,High,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Strong): OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management. Evidence window: 2026-03-02 to 2026-03-03 across 7 source(s). Representative sources: Anthropic Claude Outage: Critical Service Disruption Hits Thousands of AI Users Amid Political Tensions - MEXC | Anthropic Claude Outage: Critical Service Disruption Hits Thousands of AI Users Amid Political Tensions - MEXC
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,18,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000144,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,25,5,5,Strong,High,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,Risk signal (Strong): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2026-03-09 to 2026-03-09 across 7 source(s). Representative sources: Expanding ransomware reach intensifies sector-wide cyber exposure - Insurance Business | Expanding ransomware reach intensifies sector-wide cyber exposure - Insurance Business
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,19,RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000149,OUTAGE_APPLICATION,UNKNOWN,Critical application outage disrupts business operations,Technology,Identity & Access Management,25,5,5,Strong,High,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Strong): OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management. Evidence window: 2026-03-11 to 2026-03-11 across 5 source(s). Representative sources: Instagram Down: New Outage Causes Widespread Disruption in Posting and DM Functionality - CybersecurityNews | Instagram Down: New Outage Causes Widespread Disruption in Posting and DM Functionality - CyberSecurityNews
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,20,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000064,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,20,4,5,Strong,High,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Strong): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2025-08-20 to 2025-08-20 across 3 source(s). Representative sources: Statewide network outage disrupts essential services across South Dakota - KOTA Territory News | Statewide network outage disrupts essential services across South Dakota - KOTA Territory News
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,21,RISK-OUTAGE_APPLICATION-UNKNOWN-FEB563D0,CL-000067,OUTAGE_APPLICATION,UNKNOWN,Critical application outage disrupts business operations,Technology,Order Processing,20,5,4,Strong,High,True,INC-0002,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Strong): OUTAGE_APPLICATION affecting UNKNOWN in Order Processing. Evidence window: 2025-08-28 to 2025-08-28 across 8 source(s). Representative sources: Managing time and attendance: Update to Kronos transition plan, system outage scheduled - Clemson News | Managing time and attendance: Update to Kronos transition plan, system outage scheduled - Clemson News"
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,22,RISK-OUTAGE_CLOUD_REGION-CLOUD-A6F509E2,CL-000087,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Order Processing,20,5,4,Strong,High,True,INC-0002,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_CLOUD_REGION affecting cloud in Order Processing. Evidence window: 2025-10-21 to 2025-10-21 across 11 source(s). Representative sources: AWS October 2025 Outage: What Financial Executives Must Learn About Cloud Risk Management - Financial Executives International | AWS October 2025 Outage: What Financial Executives Must Learn About Cloud Risk Management - Financial Executives International
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,23,RISK-OUTAGE_IDENTITY-LOGIN-1EAC82FB,CL-000119,OUTAGE_IDENTITY,login,Centralized identity/SSO outage disrupts workforce access,Technology,Identity & Access Management,20,4,5,Strong,High,True,INC-0001,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_IDENTITY affecting login in Identity & Access Management. Evidence window: 2026-01-31 to 2026-01-31 across 4 source(s). Representative sources: ING Online Banking Outage: January 31 Login Issues Hit German Users - Meyka | ING Online Banking Outage: January 31 Login Issues Hit German Users - Meyka
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,24,RISK-OUTAGE_IDENTITY-IDENTITY-18AA8247,CL-000121,OUTAGE_IDENTITY,identity,Centralized identity/SSO outage disrupts workforce access,Technology,Cloud Infrastructure,20,4,5,Strong,High,True,INC-0005,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_IDENTITY affecting identity in Cloud Infrastructure. Evidence window: 2026-02-04 to 2026-02-04 across 4 source(s). Representative sources: Azure outage disrupts VMs and identity services for over 10 hours - InfoWorld | Azure outage disrupts VMs and identity services for over 10 hours - InfoWorld
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,25,RISK-OUTAGE_IDENTITY-IDENTITY-18AA8247,CL-000122,OUTAGE_IDENTITY,identity,Centralized identity/SSO outage disrupts workforce access,Technology,Cloud Infrastructure,20,4,5,Strong,High,True,INC-0005,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_IDENTITY affecting identity in Cloud Infrastructure. Evidence window: 2026-02-04 to 2026-02-04 across 3 source(s). Representative sources: Azure outage disrupts VMs and identity services for over 10 hours - Network World | Azure outage disrupts VMs and identity services for over 10 hours - Network World
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,26,RISK-OUTAGE_CLOUD_REGION-CLOUD-1A3077CC,CL-000136,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Network Infrastructure,20,4,5,Strong,High,True,INC-0004,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_CLOUD_REGION affecting cloud in Network Infrastructure. Evidence window: 2026-03-02 to 2026-03-02 across 3 source(s). Representative sources: Middle East AWS Outage Sends Shockwaves Through Cloud Infrastructure Service - gbhackers.com | Middle East AWS Outage Sends Shockwaves Through Cloud Infrastructure Service - gbhackers.com
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,27,RISK-SECURITY_BREACH-UNKNOWN-3FD148F9,CL-000058,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Cybersecurity,20,4,5,Medium,High,True,INC-0006,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Medium): SECURITY_BREACH affecting UNKNOWN in Cybersecurity. Evidence window: 2025-05-20 to 2025-05-20 across 2 source(s). Representative sources: Cyber Breach Disrupts Supply Chains of Major UK Supermarkets - Procurement Magazine | Cyber Breach Disrupts Supply Chains of Major UK Supermarkets - Procurement Magazine
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,28,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000077,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,20,4,5,Medium,High,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,Risk signal (Medium): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2025-10-10 to 2025-10-10 across 2 source(s). Representative sources: The Fight Against Ransomware Heats Up on the Factory Floor - Dark Reading | The Fight Against Ransomware Heats Up on the Factory Floor - Dark Reading | Security
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,29,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000079,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,20,4,5,Medium,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Medium): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-19 to 2025-10-19 across 2 source(s). Representative sources: Amazon’s cloud services unit AWS nears recovery after major outage - Honolulu Star-Advertiser | Amazon’s cloud services unit AWS nears recovery after major outage - Honolulu Star-Advertiser
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,30,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000085,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,20,4,5,Medium,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,"Risk signal (Medium): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 2 source(s). Representative sources: Amazon restores cloud services unit AWS after massive outage hits major apps, websites - CBC | Amazon restores cloud services unit AWS after massive outage hits major apps, websites - CBC"
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,31,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000095,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,20,4,5,Medium,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Medium): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-29 to 2025-10-29 across 2 source(s). Representative sources: The Microsoft Azure Outage Shows the Harsh Reality of Cloud Failures - WIRED | The Microsoft Azure Outage Shows the Harsh Reality of Cloud Failures - WIRED
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,32,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000117,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,20,4,5,Medium,High,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Medium): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2026-01-20 to 2026-01-20 across 2 source(s). Representative sources: Verizon outage: Analysts and more weigh in - Fierce Network | Verizon outage: Analysts and more weigh in - Fierce Network
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,33,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000141,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,20,4,5,Medium,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Medium): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2026-03-04 to 2026-03-04 across 2 source(s). Representative sources: AWS Middle East outage: a reminder not to rely on cloud as disaster recovery plan - Network World | AWS Middle East outage: a reminder not to rely on cloud as disaster recovery plan - Network World
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,34,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000143,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,20,4,5,Medium,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,"Risk signal (Medium): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2026-03-09 to 2026-03-09 across 2 source(s). Representative sources: Hannover Re renews Cumulus Re parametric cloud outage cat bond at $35m, the largest yet - Artemis.bm | Hannover Re renews Cumulus Re parametric cloud outage cat bond at $35m, the largest yet - Artemis.bm"
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,35,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000073,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,16,4,4,Strong,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Strong): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-10-07 to 2025-10-07 across 8 source(s). Representative sources: Discord Reveals Data Breach Following Third-Party Compromise - Infosecurity Magazine | Discord Reveals Data Breach Following Third-Party Compromise - Infosecurity Magazine
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,36,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000074,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,16,4,4,Strong,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Strong): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-10-07 to 2025-10-07 across 8 source(s). Representative sources: Discord warns users after data stolen in third-party breach - Malwarebytes | Discord warns users after data stolen in third-party breach - Malwarebytes
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,37,RISK-OUTAGE_CLOUD_REGION-CLOUD-815D3CFD,CL-000088,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Transportation & Logistics,16,4,4,Strong,Medium,False,,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_CLOUD_REGION affecting cloud in Transportation & Logistics. Evidence window: 2025-10-21 to 2025-10-21 across 13 source(s). Representative sources: AWS Outage Highlights Cloud Dependency Risks in Supply Chains - Logistics Viewpoints | AWS Outage Highlights Cloud Dependency Risks in Supply Chains - Logistics Viewpoints
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,38,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000098,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,16,4,4,Strong,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Strong): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-11-20 to 2025-11-20 across 11 source(s). Representative sources: Hundreds of Salesforce customers hit by yet another third-party vendor breach - CyberScoop | Hundreds of Salesforce customers hit by yet another third-party vendor breach - CyberScoop
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,39,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000099,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,16,4,4,Strong,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Strong): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-11-23 to 2025-11-23 across 7 source(s). Representative sources: Iberia discloses customer data leak after vendor security breach - BleepingComputer | Iberia discloses customer data leak after vendor security breach - BleepingComputer
605610aa-7810-453d-b8c0-c6c51314c04d,2026-03-18,40,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000100,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,16,4,4,Strong,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Strong): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-11-24 to 2025-11-24 across 8 source(s). Representative sources: Comcast to pay $1.5 million US fine after vendor data breach - Reuters | Comcast to pay $1.5 million US fine after vendor data breach - Reuters
